timestamp,cam_x,cam_y,cam_theta_deg,gz_x,gz_y,gz_theta_deg,dx_error,dy_error,dxy_error,dtheta_error_deg
1786277035.63802,0.6246291705827353,-0.0005638582248869,-0.018384259566462637,0.6426167634179434,-3.580158391976023e-10,-1.678997256127007e-10,-0.01798759283520812,-0.0005638578668710608,0.017996428303951397,-0.018384259398562912
1786277036.6387842,0.6596360387930381,-0.0005567675669876158,-0.018384259566462637,0.6752568128083811,-2.7054314344426003e-10,-4.041093781224702e-09,-0.015620774015343009,-0.0005567672964444724,0.01563069322393621,-0.018384255525368858
1786277037.6380615,0.6920963795623282,-0.0006332001275349172,-0.019792780976999467,0.7119768309211452,2.9664803946541096e-10,-5.620223278558028e-09,-0.019880451358816997,-0.0006332004241829567,0.019890532647656122,-0.01979277535677619
1786277038.6378376,0.7243693377891327,-0.0006223004707657263,-0.019792780976999467,0.7446168892043918,3.508771051477972e-10,-5.6826250009792444e-09,-0.020247551415259135,-0.0006223008216428315,0.020257112247953298,-0.019792775294374464
1786277039.6378553,0.7565309557568659,-0.0006263421117980077,-0.019792780976999467,0.7772569584465138,3.253646241310865e-10,-2.8021280502068083e-09,-0.02072600268964786,-0.0006263424371626318,0.020735464603907027,-0.019792778174871416
1786277040.6376204,0.7888131595364375,-0.0006085676842058062,-0.019792780976999467,0.8098969955569104,1.8297363624156731e-10,6.995583522877924e-10,-0.021083836020472924,-0.0006085678671794425,0.021092617101420935,-0.019792781676557823
1786277041.638379,0.8209554418153971,-0.0005669469246993087,-0.019792780976999467,0.8425370147122238,-3.403211046313377e-10,1.13557385612838e-09,-0.021581572896826606,-0.0005669465843782041,0.021589018438330606,-0.019792782112573324
1786277042.6375544,0.8530925062739028,-0.0005597216379480892,-0.05436592790029455,0.8751770778963166,-3.7699754429446913e-10,9.993839645825967e-10,-0.02208457162241384,-0.0005597212609505449,0.02209166339675414,-0.05436592889967851
1786277043.6376026,0.8853283053750505,-0.000663749820142518,-0.05436592790029455,0.9078171445733417,-3.4297542583868047e-10,-2.6432300802958715e-09,-0.022488839198291255,-0.0006637494771670921,0.02249863222187164,-0.05436592525706447
1786277044.6374807,0.9205030407507472,-0.0008234028277248824,-0.05436592790029455,0.9445371742007961,4.3070880194730333e-11,-6.316505051852109e-09,-0.0240341334500489,-0.0008234028707957626,0.024048234092805945,-0.0543659215837895
1786277045.6378548,0.9525870928769877,-0.0009294315170192731,-0.05436592790029455,0.9771772064187559,3.275699711469907e-10,-6.371236650138888e-09,-0.02459011354176821,-0.0009294318445892442,0.02460767212783015,-0.0543659215290579
1786277046.6374307,0.9854696377881735,-0.0010354462591318945,-0.08379699292036133,1.009817275577277,3.3911007335411996e-10,-5.776856184783805e-09,-0.024347637789103427,-0.0010354465982419679,0.02436964537220819,-0.08379698714350513
